Date;Hour;Forecasted Day-ahead Total Load;Actual Total Load
20230922;1;15974;15908,538
20230922;2;15383;15520,788
20230922;3;15043;15108,263
20230922;4;15100;15080,550
20230922;5;15655;15360,425
20230922;6;16861;16070,413
20230922;7;19515;18333,900
20230922;8;21001;20213,000
20230922;9;21438;21328,963
20230922;10;21314;21351,075
20230922;11;21330;20924,775
20230922;12;21440;20994,125
20230922;13;21709;20850,375
20230922;14;21772;20845,600
20230922;15;21767;20849,075
20230922;16;21872;20981,175
20230922;17;22051;21241,663
20230922;18;22009;21216,263
20230922;19;22014;21337,750
20230922;20;22827;22005,788
20230922;21;22527;21325,188
20230922;22;21080;19648,138
20230922;23;18940;18103,188
20230922;24;17594;17014,863
20230923;1;15942;15917,550
20230923;2;15343;15323,375
20230923;3;14893;14933,450
20230923;4;14691;14848,775
20230923;5;14792;14944,475
20230923;6;14944;15059,850
20230923;7;16139;15558,675
20230923;8;17472;16792,413
20230923;9;18314;18200,588
20230923;10;18541;19029,113
20230923;11;18472;19284,263
20230923;12;18360;19466,050
20230923;13;18325;19395,288
20230923;14;18327;19138,788
20230923;15;17900;18861,400
20230923;16;17893;18541,300
20230923;17;18011;18190,250
20230923;18;18125;17942,900
20230923;19;18702;18113,775
20230923;20;18957;18766,300
20230923;21;18697;18232,100
20230923;22;17489;16904,025
20230923;23;16241;15900,825
20230923;24;15087;14829,513
20230924;1;14080;13711,288
20230924;2;13431;13207,688
20230924;3;12933;12849,900
20230924;4;12686;12690,488
20230924;5;12790;12714,138
20230924;6;12897;12870,988
20230924;7;13508;13029,975
20230924;8;14947;13791,900
20230924;9;15937;15037,463
20230924;10;16469;15895,650
20230924;11;16372;16189,488
20230924;12;16147;16531,125
20230924;13;15911;16293,488
20230924;14;15933;16231,275
20230924;15;15954;15710,550
20230924;16;15857;15856,225
20230924;17;16133;15995,488
20230924;18;16676;16136,700
20230924;19;17977;16600,500
20230924;20;18278;17717,813
20230924;21;18021;17287,963
20230924;22;17015;16371,638
20230924;23;15913;15497,625
20230924;24;14858;14490,663
20230925;1;13951;13824,238
20230925;2;13495;13476,250
20230925;3;13289;13327,600
20230925;4;13381;13313,188
20230925;5;14173;13750,225
20230925;6;15816;14704,063
20230925;7;18959;17377,663
20230925;8;20606;19551,750
20230925;9;21049;20891,550
20230925;10;20910;21153,363
20230925;11;20535;20729,313
20230925;12;20435;20871,438
20230925;13;20599;20759,525
20230925;14;20810;20773,988
20230925;15;20668;20886,438
20230925;16;20855;21140,250
20230925;17;21071;20990,738
20230925;18;21229;20964,063
20230925;19;22010;21246,825
20230925;20;22488;22133,850
20230925;21;22166;21476,538
20230925;22;20653;19728,450
20230925;23;18404;18002,550
20230925;24;17014;16808,700
20230926;1;15997;15934,225
20230926;2;15460;15400,250
20230926;3;15018;15153,613
20230926;4;15071;15107,925
20230926;5;15626;15560,763
20230926;6;16929;16429,588
20230926;7;19675;18751,525
20230926;8;21248;20762,050
20230926;9;21672;21648,888
20230926;10;21547;21867,013
20230926;11;21282;21463,875
20230926;12;21230;21285,888
20230926;13;21254;20838,650
20230926;14;21265;20821,713
20230926;15;21329;20801,875
20230926;16;21439;21067,125
20230926;17;21594;21311,063
20230926;18;21700;21171,688
20230926;19;22380;21320,125
20230926;20;22690;22284,800
20230926;21;22350;21618,325
20230926;22;20871;19952,375
20230926;23;18665;18202,113
20230926;24;17416;16900,788
20230927;1;16050;15874,425
20230927;2;15509;15349,338
20230927;3;15167;15040,475
20230927;4;15223;14990,938
20230927;5;15828;15383,213
20230927;6;17135;16202,813
20230927;7;19887;18332,263
20230927;8;21386;20215,663
20230927;9;21707;21055,800
20230927;10;21535;21135,800
20230927;11;21195;20738,063
20230927;12;21089;20720,113
20230927;13;21032;20893,313
20230927;14;21047;20854,688
20230927;15;21122;20768,550
20230927;16;21264;21253,938
20230927;17;21475;21621,563
20230927;18;21694;21477,838
20230927;19;22461;21552,113
20230927;20;22787;22346,275
20230927;21;22455;21497,113
20230927;22;21028;19813,325
20230927;23;18713;17972,225
20230927;24;17548;16810,038
20230928;1;15972;15763,063
20230928;2;15414;15178,050
20230928;3;15059;14904,788
20230928;4;15102;14890,488
20230928;5;15695;15215,938
20230928;6;17091;16194,313
20230928;7;19737;18486,413
20230928;8;21069;20359,513
20230928;9;21503;21264,613
20230928;10;21353;21256,063
20230928;11;20999;20603,625
20230928;12;20952;20705,238
20230928;13;20900;20841,513
20230928;14;20932;20805,463
20230928;15;21085;20854,250
20230928;16;21249;21336,375
20230928;17;21472;21683,888
20230928;18;21697;21402,350
20230928;19;22159;21616,138
20230928;20;22490;22606,238
20230928;21;22170;21725,300
20230928;22;20760;20054,950
20230928;23;18570;18305,700
20230928;24;17430;17068,700
20230929;1;16239;15986,800
20230929;2;15700;15378,313
20230929;3;15360;15149,525
20230929;4;15416;15148,450
20230929;5;16018;15389,738
20230929;6;17415;16229,975
20230929;7;20048;18411,450
20230929;8;21364;19960,500
20230929;9;21771;21048,475
20230929;10;21593;21040,363
20230929;11;21244;20637,188
20230929;12;21224;20681,825
20230929;13;21196;20698,488
20230929;14;21246;20659,850
20230929;15;21206;20657,225
20230929;16;21370;20979,225
20230929;17;21576;21294,625
20230929;18;21662;21049,850
20230929;19;21994;21231,175
20230929;20;22328;21842,938
20230929;21;22014;21013,313
20230929;22;20605;19490,388
20230929;23;18503;17829,988
20230929;24;17351;16752,125
20230930;1;15911;15596,500
20230930;2;15304;14968,800
20230930;3;14844;14653,975
20230930;4;14628;14454,638
20230930;5;14620;14500,900
20230930;6;14822;14674,625
20230930;7;15871;15091,213
20230930;8;17068;16361,188
20230930;9;18223;17623,563
20230930;10;18398;18633,550
20230930;11;18265;18963,938
20230930;12;18149;18867,113
20230930;13;18090;18704,313
20230930;14;18058;18498,750
20230930;15;17746;18001,800
20230930;16;17685;17690,175
20230930;17;17844;17534,363
20230930;18;18000;17535,888
20230930;19;19138;18128,788
20230930;20;19149;18749,275
20230930;21;18794;18111,250
20230930;22;17539;16899,275
20230930;23;16245;15839,613
20230930;24;15144;14472,238
20231001;1;13869;13646,575
20231001;2;13279;13096,325
20231001;3;12887;12750,950
20231001;4;12595;12633,450
20231001;5;12656;12684,313
20231001;6;12766;12792,813
20231001;7;13375;12917,525
20231001;8;14833;13548,625
20231001;9;15830;14607,963
20231001;10;16471;15650,688
20231001;11;16580;16051,475
20231001;12;16509;16190,388
20231001;13;16466;15968,388
20231001;14;16503;16046,925
20231001;15;16481;15823,875
20231001;16;16471;15756,113
20231001;17;16467;15690,013
20231001;18;16814;16007,575
20231001;19;18143;17029,813
20231001;20;18142;17897,675
20231001;21;17887;17424,188
20231001;22;16885;16439,100
20231001;23;15734;15499,800
20231001;24;14886;14361,163
20231002;1;14068;13733,425
20231002;2;13620;13434,975
20231002;3;13420;13266,850
20231002;4;13619;13343,750
20231002;5;14417;13818,125
20231002;6;16415;15024,250
20231002;7;19359;17873,000
20231002;8;21067;19875,163
20231002;9;21772;20895,413
20231002;10;21645;21070,888
20231002;11;21584;20418,838
20231002;12;21630;20442,375
20231002;13;21761;20399,725
20231002;14;21848;20423,625
20231002;15;21526;20289,950
20231002;16;21541;20863,000
20231002;17;21682;21053,300
20231002;18;21817;21035,513
20231002;19;22835;21606,050
20231002;20;22813;22313,913
20231002;21;22331;21515,463
20231002;22;20798;19738,763
20231002;23;18722;17980,713
20231002;24;17405;16538,350
20231003;1;16041;15533,475
20231003;2;15503;15054,713
20231003;3;15160;14905,250
20231003;4;15209;14884,775
20231003;5;15749;15091,513
20231003;6;17229;15999,525
20231003;7;19846;18527,163
20231003;8;21022;20282,163
20231003;9;21278;21060,513
20231003;10;21061;20895,738
20231003;11;20833;20180,463
20231003;12;20817;20235,463
20231003;13;20827;20343,875
20231003;14;20928;20346,063
20231003;15;20834;20353,400
20231003;16;21085;20716,088
20231003;17;21232;21067,025
20231003;18;21172;21015,113
20231003;19;22085;21718,250
20231003;20;22068;22543,400
20231003;21;21618;21700,138
20231003;22;20218;20057,275
20231003;23;18218;18268,625
20231003;24;16918;16965,088
20231004;1;15379;15904,988
20231004;2;14819;15438,038
20231004;3;14471;15173,050
20231004;4;14526;15096,175
20231004;5;15081;15301,338
20231004;6;16638;16303,625
20231004;7;19147;18713,838
20231004;8;20405;20463,475
20231004;9;20942;21117,413
20231004;10;20788;20893,000
20231004;11;20315;20738,500
20231004;12;20251;20854,550
20231004;13;20426;21015,825
20231004;14;20449;20821,275
20231004;15;20371;20631,488
20231004;16;20581;20705,750
20231004;17;20784;20700,825
20231004;18;20955;20974,213
20231004;19;22141;21558,513
20231004;20;22161;22228,225
20231004;21;21716;21458,250
20231004;22;20369;19897,738
20231004;23;18270;18058,488
20231004;24;16865;16797,138
20231005;1;15627;15843,313
20231005;2;14970;15288,225
20231005;3;14710;14886,550
20231005;4;14795;15045,075
20231005;5;15326;15303,475
20231005;6;16902;16273,888
20231005;7;19473;18593,988
20231005;8;20785;20374,688
20231005;9;21141;20971,513
20231005;10;21016;20963,250
20231005;11;20906;20604,300
20231005;12;20872;20341,600
20231005;13;20980;20670,038
20231005;14;21045;20826,825
20231005;15;20907;21025,450
20231005;16;21008;21408,538
20231005;17;21202;21236,288
20231005;18;21178;21019,463
20231005;19;22261;21687,713
20231005;20;22315;22153,250
20231005;21;21913;21498,625
20231005;22;20607;20112,200
20231005;23;18541;18414,288
20231005;24;17168;16989,838
20231006;1;15966;15898,050
20231006;2;15336;15399,050
20231006;3;15205;15128,500
20231006;4;15274;15158,288
20231006;5;15839;15577,775
20231006;6;17445;16556,113
20231006;7;20192;19087,963
20231006;8;21341;20836,150
20231006;9;21584;21546,488
20231006;10;21449;21539,025
20231006;11;21463;21248,238
20231006;12;21427;20994,163
20231006;13;21532;20668,863
20231006;14;21621;20363,338
20231006;15;21441;20424,500
20231006;16;21487;20808,588
20231006;17;21596;21020,638
20231006;18;21438;21090,013
20231006;19;22447;21723,338
20231006;20;22400;22082,538
20231006;21;21713;21289,488
20231006;22;20287;19602,950
20231006;23;18170;18071,313
20231006;24;16868;16929,038
20231007;1;15418;15999,413
20231007;2;14968;15343,488
20231007;3;14568;14881,463
20231007;4;14468;14706,350
20231007;5;14618;14811,750
20231007;6;14868;15031,413
20231007;7;16118;15648,463
20231007;8;17648;16621,325
20231007;9;18724;17929,538
20231007;10;19272;18914,788
20231007;11;19328;18991,100
20231007;12;19247;18908,838
20231007;13;19199;18794,513
20231007;14;19277;18705,188
20231007;15;19055;18651,600
20231007;16;18905;18712,000
20231007;17;18457;18588,188
20231007;18;18719;18727,975
20231007;19;19284;19332,463
20231007;20;19130;19359,525
20231007;21;18717;18849,388
20231007;22;17496;17600,075
20231007;23;16462;16392,988
20231007;24;15366;15186,963
20231008;1;14240;14218,025
20231008;2;13568;13612,363
20231008;3;13139;13210,488
20231008;4;12804;13031,138
20231008;5;12821;12982,513
20231008;6;12998;13232,100
20231008;7;13482;13622,163
20231008;8;14712;14259,300
20231008;9;15624;15477,888
20231008;10;16120;16333,788
20231008;11;16238;16096,950
20231008;12;16179;15685,488
20231008;13;16110;14892,688
20231008;14;16095;15061,825
20231008;15;15955;14816,600
20231008;16;15822;15299,863
20231008;17;15930;16001,300
20231008;18;16807;16458,913
20231008;19;18150;17704,700
20231008;20;18193;18410,725
20231008;21;17935;17885,250
20231008;22;17026;16934,700
20231008;23;15963;16050,750
20231008;24;15044;15070,650
20231009;1;14225;14349,613
20231009;2;13835;14026,163
20231009;3;13788;13781,000
20231009;4;13935;13843,838
20231009;5;14632;14327,788
20231009;6;16683;15478,800
20231009;7;19738;18650,938
20231009;8;21385;20908,675
20231009;9;22065;22189,113
20231009;10;22059;22615,325
20231009;11;21689;22383,263
20231009;12;21634;22467,913
20231009;13;21491;22660,988
20231009;14;21719;22673,050
20231009;15;21349;22240,850
20231009;16;21419;22192,488
20231009;17;21412;22047,788
20231009;18;21520;22018,613
20231009;19;23158;22788,025
20231009;20;23048;23250,763
20231009;21;22492;22583,838
20231009;22;21090;20962,413
20231009;23;19288;19180,275
20231009;24;17982;17875,288
20231010;1;16736;16852,075
20231010;2;16033;16298,163
20231010;3;15628;16010,588
20231010;4;15674;16010,775
20231010;5;16270;16319,238
20231010;6;17865;17212,375
20231010;7;20558;20072,650
20231010;8;21761;21888,875
20231010;9;22134;22754,575
20231010;10;21973;22733,875
20231010;11;21644;22184,050
20231010;12;21575;22050,375
20231010;13;21576;21748,688
20231010;14;21740;21877,850
20231010;15;21459;21453,475
20231010;16;21517;21703,163
20231010;17;21556;21684,000
20231010;18;21679;21751,000
20231010;19;22993;22668,925
20231010;20;22998;23052,075
20231010;21;22353;22310,625
20231010;22;21010;20770,963
20231010;23;19071;18933,700
20231010;24;17793;17533,150
20231011;1;16527;16461,775
20231011;2;15706;15747,325
20231011;3;15332;15330,938
20231011;4;15355;15335,675
20231011;5;15973;15690,638
20231011;6;17392;16499,400
20231011;7;20216;19234,513
20231011;8;21373;21024,788
20231011;9;21607;21756,388
20231011;10;21469;21512,150
20231011;11;20976;20637,050
20231011;12;20875;20391,500
20231011;13;20883;20580,563
20231011;14;21019;20569,350
20231011;15;20874;20674,225
20231011;16;20936;21153,100
20231011;17;21030;21000,613
20231011;18;21214;20945,050
20231011;19;22439;21792,725
20231011;20;22405;22307,075
20231011;21;21877;21696,300
20231011;22;20568;20223,963
20231011;23;18618;18300,100
20231011;24;17383;16996,738
20231012;1;16146;15977,838
20231012;2;15421;15564,238
20231012;3;15082;15265,038
20231012;4;15147;15291,700
20231012;5;15817;15662,413
20231012;6;17288;16449,263
20231012;7;20362;19170,013
20231012;8;21507;20909,750
20231012;9;21832;21544,088
20231012;10;21746;21580,175
20231012;11;21334;21233,538
20231012;12;21294;21474,375
20231012;13;21298;21675,688
20231012;14;21457;21890,638
20231012;15;21184;21828,500
20231012;16;21280;22126,338
20231012;17;21349;22037,888
20231012;18;21455;21989,225
20231012;19;22804;22558,225
20231012;20;22870;22698,638
20231012;21;22334;22053,675
20231012;22;21001;20586,650
20231012;23;19070;18989,338
20231012;24;17839;17592,250
20231013;1;16611;16440,125
20231013;2;15876;15948,438
20231013;3;15487;15640,863
20231013;4;15545;15662,138
20231013;5;16201;15981,275
20231013;6;17649;16961,650
20231013;7;20538;19567,963
20231013;8;21639;21188,313
20231013;9;21947;22013,588
20231013;10;21742;22124,775
20231013;11;21282;21336,738
20231013;12;21174;21250,350
20231013;13;20980;21058,688
20231013;14;21076;20744,525
20231013;15;20889;20837,713
20231013;16;20986;21258,550
20231013;17;21006;21254,625
20231013;18;21118;21333,950
20231013;19;22354;21919,263
20231013;20;22267;22197,125
20231013;21;21742;21529,338
20231013;22;20429;20004,025
20231013;23;18473;18490,225
20231013;24;17173;17242,200
20231014;1;15818;16115,425
20231014;2;15068;15499,225
20231014;3;14618;15117,175
20231014;4;14468;14914,788
20231014;5;14618;14891,525
20231014;6;14868;15136,725
20231014;7;15818;15826,200
20231014;8;17142;16784,000
20231014;9;18301;17870,075
20231014;10;18756;18455,338
20231014;11;18782;18299,850
20231014;12;18724;18212,988
20231014;13;18555;18624,338
20231014;14;18471;18766,700
20231014;15;18163;18421,075
20231014;16;18118;18314,500
20231014;17;17974;18121,250
20231014;18;18416;18290,888
20231014;19;19102;19087,375
20231014;20;19036;19188,413
20231014;21;18613;18642,450
20231014;22;17294;17527,675
20231014;23;16126;16410,675
20231014;24;15008;15239,075
20231015;1;13837;14292,438
20231015;2;13223;13664,313
20231015;3;12807;13264,975
20231015;4;12492;13208,738
20231015;5;12531;13295,588
20231015;6;12826;13494,725
20231015;7;13277;13904,425
20231015;8;14382;14327,900
20231015;9;15403;15190,275
20231015;10;15916;15792,463
20231015;11;15887;16321,288
20231015;12;15897;16633,138
20231015;13;15837;16655,188
20231015;14;15912;16724,225
20231015;15;15665;16526,375
20231015;16;15596;16483,313
20231015;17;15906;16300,075
20231015;18;16826;16718,975
20231015;19;17886;17958,350
20231015;20;17937;18258,213
20231015;21;17634;17965,650
20231015;22;16679;17120,538
20231015;23;15577;16476,163
20231015;24;14731;15539,900
20231016;1;13858;14559,163
20231016;2;13419;14089,938
20231016;3;13226;13827,925
20231016;4;13430;13902,513
20231016;5;14234;14426,275
20231016;6;16245;15568,338
20231016;7;19414;18700,300
20231016;8;21120;20799,050
20231016;9;21830;21825,113
20231016;10;21793;22275,863
20231016;11;21387;22004,138
20231016;12;21334;22357,813
20231016;13;21376;22360,175
20231016;14;21577;21927,950
20231016;15;21308;21628,050
20231016;16;21320;21750,513
20231016;17;21286;21546,463
20231016;18;21657;21974,425
20231016;19;22964;22801,125
20231016;20;22977;23057,113
20231016;21;22584;22329,363
20231016;22;21142;20752,813
20231016;23;19048;19055,925
20231016;24;17750;17728,113
20231017;1;16586;16727,213
20231017;2;16036;16147,763
20231017;3;15688;15920,613
20231017;4;15742;15956,100
20231017;5;16349;16431,100
20231017;6;17805;17384,975
20231017;7;20607;20311,500
20231017;8;21920;22063,688
20231017;9;22303;22793,563
20231017;10;22150;22511,100
20231017;11;21670;21737,800
20231017;12;21492;21744,925
20231017;13;21489;21809,413
20231017;14;21697;21720,188
20231017;15;21450;21577,638
20231017;16;21628;22001,425
20231017;17;21628;22255,038
20231017;18;22298;22299,063
20231017;19;23097;23130,013
20231017;20;22966;23357,225
20231017;21;22491;22667,950
20231017;22;21124;21271,063
20231017;23;19114;19592,413
20231017;24;17857;18229,238
20231018;1;16645;17035,213
20231018;2;16235;16493,975
20231018;3;15924;16130,225
20231018;4;16015;16264,425
20231018;5;16611;16651,438
20231018;6;18159;17651,350
20231018;7;21009;20435,813
20231018;8;22277;22217,475
20231018;9;22611;23050,138
20231018;10;22465;22776,800
20231018;11;22019;21846,113
20231018;12;21922;21355,938
20231018;13;22034;21142,150
20231018;14;22245;21167,625
20231018;15;21804;21095,763
20231018;16;21818;21386,825
20231018;17;21834;21785,200
20231018;18;22083;22311,475
20231018;19;23364;23328,388
20231018;20;23351;23561,375
20231018;21;22938;22856,338
20231018;22;21627;21258,125
20231018;23;19617;19579,600
20231018;24;18361;18191,413
20231019;1;16731;17189,825
20231019;2;16265;16458,288
20231019;3;15797;16140,375
20231019;4;15876;16181,488
20231019;5;16554;16529,838
20231019;6;18234;17462,963
20231019;7;21166;20282,938
20231019;8;22233;22078,713
20231019;9;22703;22886,963
20231019;10;22732;22868,988
20231019;11;22505;22531,888
20231019;12;22489;22859,063
20231019;13;22643;22940,013
20231019;14;22748;23103,338
20231019;15;22237;22780,075
20231019;16;22114;22579,613
20231019;17;22030;22493,575
20231019;18;22120;22801,063
20231019;19;23037;23388,388
20231019;20;22916;23313,850
20231019;21;22508;22645,163
20231019;22;21200;21120,788
20231019;23;19195;19451,200
20231019;24;17940;18001,613
20231020;1;16961;16861,525
20231020;2;16362;16370,613
20231020;3;15911;16057,663
20231020;4;16103;16131,500
20231020;5;16691;16277,063
20231020;6;18181;17214,675
20231020;7;21217;20030,250
20231020;8;22294;21796,038
20231020;9;22798;22688,675
20231020;10;22690;23093,738
20231020;11;22429;23080,425
20231020;12;22466;23357,700
20231020;13;22486;23310,188
20231020;14;22539;23289,663
20231020;15;22105;22811,025
20231020;16;21978;22621,600
20231020;17;21848;22407,575
20231020;18;22210;22763,350
20231020;19;23014;23198,238
20231020;20;22864;23043,725
20231020;21;22364;22249,475
20231020;22;21214;20668,188
20231020;23;19464;19204,050
20231020;24;18025;18025,475
20231021;1;16681;16849,863
20231021;2;16006;16089,200
20231021;3;15536;15669,338
20231021;4;15473;15602,675
20231021;5;15664;15647,850
20231021;6;16110;15842,175
20231021;7;17057;16840,188
20231021;8;18245;17684,775
20231021;9;19393;18984,913
20231021;10;19899;19888,600
20231021;11;19818;20172,238
20231021;12;19740;19948,438
20231021;13;19697;19671,475
20231021;14;19534;19291,088
20231021;15;19060;18657,825
20231021;16;18985;18787,200
20231021;17;19015;18979,650
20231021;18;19913;19378,613
20231021;19;20274;20271,275
20231021;20;20111;20094,300
20231021;21;19563;19540,713
20231021;22;18426;18302,300
20231021;23;17238;17192,563
20231021;24;16101;16057,400
20231022;1;14527;15026,863
20231022;2;13885;14516,263
20231022;3;13439;14027,000
20231022;4;13188;13897,888
20231022;5;13279;14021,813
20231022;6;13718;14231,113
20231022;7;14454;14724,050
20231022;8;15435;14924,225
20231022;9;16751;15934,588
20231022;10;17652;17129,388
20231022;11;17817;17881,425
20231022;12;17977;18155,000
20231022;13;18142;18356,425
20231022;14;18234;18516,538
20231022;15;18138;18229,813
20231022;16;17956;17701,388
20231022;17;17898;17415,925
20231022;18;18083;17957,538
20231022;19;18372;18822,113
20231022;20;18300;18947,900
20231022;21;18033;18612,663
20231022;22;17020;17633,713
20231022;23;16154;16724,713
20231022;24;15143;15643,700
20231023;1;14483;14891,263
20231023;2;14137;14575,850
20231023;3;13944;14427,288
20231023;4;14053;14527,000
20231023;5;14868;14983,375
20231023;6;16783;16143,013
20231023;7;20092;19400,888
20231023;8;21783;21195,025
20231023;9;22421;22229,975
20231023;10;22349;22477,175
20231023;11;21861;22347,988
20231023;12;21790;22396,200
20231023;13;21736;22289,788
20231023;14;21767;22023,863
20231023;15;21559;21680,288
20231023;16;21691;21902,075
20231023;17;21859;21918,438
20231023;18;22513;22374,950
20231023;19;23436;23302,788
20231023;20;23440;23413,800
20231023;21;22994;22676,500
20231023;22;21696;21177,775
20231023;23;19693;19495,863
20231023;24;18385;18152,625
20231024;1;17048;17032,663
20231024;2;16291;16460,025
20231024;3;15983;16086,650
20231024;4;16071;15981,163
20231024;5;16660;16351,375
20231024;6;18048;17276,200
20231024;7;21232;20034,788
20231024;8;22303;21686,800
20231024;9;22749;22253,850
20231024;10;22613;22360,225
20231024;11;21810;21984,900
20231024;12;21749;21978,188
20231024;13;21704;21725,513
20231024;14;21774;21905,438
20231024;15;21635;22092,463
20231024;16;21728;22184,963
20231024;17;21789;22066,175
20231024;18;22304;22339,263
20231024;19;23077;22957,738
20231024;20;23016;22866,538
20231024;21;22623;22318,950
20231024;22;21437;20812,088
20231024;23;19508;19226,238
20231024;24;18120;17801,800
20231025;1;17137;16820,525
20231025;2;16451;16351,275
20231025;3;16160;16057,313
20231025;4;16263;16124,563
20231025;5;16863;16412,925
20231025;6;18465;17395,338
20231025;7;21821;20024,300
20231025;8;22831;21899,438
20231025;9;23484;22744,588
20231025;10;23531;23087,538
20231025;11;23773;23096,925
20231025;12;23960;23309,375
20231025;13;24038;23304,463
20231025;14;24143;22869,725
20231025;15;23807;22536,138
20231025;16;23587;22280,625
20231025;17;23334;22368,025
20231025;18;23723;22635,613
20231025;19;23981;23250,888
20231025;20;23987;23262,138
20231025;21;23344;22728,288
20231025;22;22150;21289,288
20231025;23;20208;19569,750
20231025;24;18816;18230,375
20231026;1;17327;17128,113
20231026;2;16624;16540,088
20231026;3;16317;16158,738
20231026;4;16409;16050,600
20231026;5;17004;16452,088
20231026;6;18599;17439,138
20231026;7;21947;20278,725
20231026;8;22842;22226,750
20231026;9;23440;22913,113
20231026;10;23413;23043,713
20231026;11;23596;22587,950
20231026;12;23690;22921,600
20231026;13;23773;22918,463
20231026;14;23901;22946,288
20231026;15;23606;22675,125
20231026;16;23421;22599,300
20231026;17;23198;22550,113
20231026;18;23598;23045,550
20231026;19;23849;23512,425
20231026;20;23849;23477,813
20231026;21;23200;22945,263
20231026;22;22001;21482,850
20231026;23;20053;19783,100
20231026;24;18655;18457,263
20231027;1;17172;17381,625
20231027;2;16479;16771,975
20231027;3;16187;16397,513
20231027;4;16246;16507,375
20231027;5;16854;16811,100
20231027;6;18461;17782,725
20231027;7;21569;20567,225
20231027;8;22519;22352,100
20231027;9;23130;23102,625
20231027;10;23124;23204,300
20231027;11;23328;23076,863
20231027;12;23501;23367,625
20231027;13;23605;23453,350
20231027;14;23730;23426,738
20231027;15;23067;23049,113
20231027;16;22901;22958,075
20231027;17;22727;22916,063
20231027;18;23379;23275,813
20231027;19;23517;23672,438
20231027;20;23512;23508,763
20231027;21;23056;22858,288
20231027;22;21853;21374,275
20231027;23;19954;19686,675
20231027;24;18554;18391,725
20231028;1;16868;17252,013
20231028;2;16171;16661,538
20231028;3;15670;16216,963
20231028;4;15470;16092,750
20231028;5;15522;16110,850
20231028;6;15974;16408,638
20231028;7;17125;17416,125
20231028;8;18121;18288,650
20231028;9;19316;19281,813
20231028;10;19680;19902,663
20231028;11;19620;20053,675
20231028;12;19583;20016,063
20231028;13;19557;20052,238
20231028;14;19577;19965,575
20231028;15;19230;19790,575
20231028;16;19044;19625,650
20231028;17;19174;19690,463
20231028;18;20037;20054,963
20231028;19;20031;20514,475
20231028;20;20017;20259,938
20231028;21;19451;19716,563
20231028;22;18336;18564,463
20231028;23;17172;17549,038
20231028;24;16110;16284,875
20231029;1;14925;15314,075
20231029;2;14369;14555,413
20231029;2A;13904;14120,625
20231029;3;13785;13747,963
20231029;4;13767;13729,975
20231029;5;13751;13868,200
20231029;6;14075;14129,200
20231029;7;14333;14506,575
20231029;8;15200;15103,588
20231029;9;16113;15770,863
20231029;10;16768;15952,188
20231029;11;16986;15856,575
20231029;12;16888;16019,113
20231029;13;16641;16335,688
20231029;14;16438;16571,338
20231029;15;16278;16734,475
20231029;16;16494;16968,675
20231029;17;17547;17801,000
20231029;18;18371;18623,713
20231029;19;18348;18606,113
20231029;20;18332;18499,525
20231029;21;18072;17984,250
20231029;22;17170;17141,750
20231029;23;16323;16345,938
20231029;24;15469;15363,500
20231030;1;14597;14668,738
20231030;2;14134;14400,300
20231030;3;13932;14147,150
20231030;4;14052;14315,425
20231030;5;14787;14879,563
20231030;6;16320;16063,513
20231030;7;19389;18776,688
20231030;8;21038;20792,788
20231030;9;21833;21639,113
20231030;10;21766;21621,450
20231030;11;21687;21225,725
20231030;12;21726;21231,325
20231030;13;21802;21030,088
20231030;14;21938;21428,750
20231030;15;21860;21428,638
20231030;16;22009;21613,013
20231030;17;23210;22371,025
20231030;18;23338;23092,550
20231030;19;23015;22747,525
20231030;20;23004;22417,150
20231030;21;22399;21620,675
20231030;22;21245;20015,613
20231030;23;19390;18318,488
20231030;24;18027;17018,325
20231031;1;16808;16136,050
20231031;2;16142;15575,038
20231031;3;15725;15253,625
20231031;4;15767;15309,038
20231031;5;16369;15619,200
20231031;6;17876;16739,325
20231031;7;20925;19286,800
20231031;8;22137;21087,013
20231031;9;22527;21931,363
20231031;10;22580;22279,263
20231031;11;22645;22387,775
20231031;12;22598;22253,975
20231031;13;22682;22207,513
20231031;14;22747;22274,250
20231031;15;22272;21979,063
20231031;16;22210;22035,363
20231031;17;23092;22483,550
20231031;18;23215;22967,438
20231031;19;22839;22347,488
20231031;20;22807;22076,038
20231031;21;22272;21277,163
20231031;22;21037;19776,700
20231031;23;19001;18044,163
20231031;24;17619;16620,388
20231101;1;15873;15532,513
20231101;2;15069;14735,888
20231101;3;14709;14415,438
20231101;4;14548;14195,300
20231101;5;14540;14238,538
20231101;6;14582;14211,250
20231101;7;14617;14161,388
20231101;8;15373;14728,113
20231101;9;15725;15602,188
20231101;10;15558;16003,863
20231101;11;15265;15841,263
20231101;12;15060;15677,263
20231101;13;14902;15894,038
20231101;14;14978;15845,813
20231101;15;15151;15636,425
20231101;16;15790;15762,175
20231101;17;17450;16523,950
20231101;18;17763;17194,750
20231101;19;17821;17221,825
20231101;20;17782;17305,363
20231101;21;17598;17047,125
20231101;22;16922;16292,100
20231101;23;16108;15461,150
20231101;24;15200;14409,100
20231102;1;14492;13712,938
20231102;2;14185;13419,825
20231102;3;14027;13229,113
20231102;4;14167;13239,425
20231102;5;14858;13758,613
20231102;6;16754;14989,938
20231102;7;19848;17507,463
20231102;8;21295;19638,025
20231102;9;21596;20530,050
20231102;10;21476;20623,350
20231102;11;21102;20018,350
20231102;12;21037;20019,900
